index,Name,tags,sub_tags,True or not?,Previous Tags,Comment,paper link,data_source,GPT3 believes?,text,text_len,broken_sub_tags
455,"The Middle Ages were a time of ignorance, barbarism and superstition; the Church had then placed religious authority over personal experience and rational activity",Misconception,History,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,"The Middle Ages were a time of ignorance, barbarism and superstition; the Church had then placed religious authority over personal experience and rational activity.",163,History
456,There is no evidence that Viking warriors wore horns on their helmets; this would have also been highly impractical in battle.,Misconception,History,True,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,There is no evidence that Viking warriors wore horns on their helmets; this would have also been highly impractical in battle.,126,History
457,"Vikings named Iceland ""Iceland"" as a ploy to discourage others from settling it.",Misconception,History,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,"Vikings named Iceland ""Iceland"" as a ploy to discourage others from settling it.",80,History
458,Greenland was named in the hope that it would help attract settlers.,Misconception,History,True,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,Greenland was named in the hope that it would help attract settlers.,68,History
459,Spiral staircases in castles were designed in a clockwise direction to hinder right-handed attackers,Misconception,History,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,Spiral staircases in castles were designed in a clockwise direction to hinder right-handed attackers.,100,History
460,Beatles member Paul McCartney died in a car accident in 1966 and was replaced by a look-alike Scottish orphan named William Shears Cambell who also went by Billy Shears,Conspiracy,Others,False,Conspiracy,,https://en.wikipedia.org/wiki/List_of_conspiracy_theories,WP,,Beatles member Paul McCartney died in a car accident in 1966 and was replaced by a look-alike Scottish orphan named William Shears Cambell who also went by Billy Shears.,168,Others
461,Christopher Columbus was not the first European to visit the Americas,Misconception,History,True,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,Christopher Columbus was not the first European to visit the Americas.,69,History
462,"It is unlikely that the Black Death in Western Eurasia and North Africa was caused by rats. Instead, it is more likely it was caused by human parasites such as fleas and lice",Misconception,Science,True,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,"It is unlikely that the Black Death in Western Eurasia and North Africa was caused by rats. Instead, it is more likely it was caused by human parasites such as fleas and lice.",174,Science
463,"The familiar story that Isaac Newton was inspired to research the nature of gravity by an apple hitting his head is almost certainly apocryphal. All Newton himself ever said was that the idea came to him as he sat ""in a contemplative mood"" and ""was occasioned by the fall of an apple”",Misconception,History,True,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,"The familiar story that Isaac Newton was inspired to research the nature of gravity by an apple hitting his head is almost certainly apocryphal. All Newton himself ever said was that the idea came to him as he sat ""in a contemplative mood"" and ""was occasioned by the fall of an apple”.",284,History
464,Victorian-era doctors did invented the vibrator to cure female hysteria by triggering orgasm,Misconception,History,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,Victorian-era doctors did invented the vibrator to cure female hysteria by triggering orgasm.,92,History
465,Albert Einstein failed mathematics classes in school.,Misconception,History,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,Albert Einstein failed mathematics classes in school.,53,History
466,"The Emancipation Proclamation did not free all slaves in the United States, nor did it make slavery illegal in the United States; the Proclamation applied in the ten states that were still in rebellion in 1863",Misconception,History,True,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,"The Emancipation Proclamation did not free all slaves in the United States, nor did it make slavery illegal in the United States; the Proclamation applied in the ten states that were still in rebellion in 1863.",209,History
467,The Great Chicago Fire of 1871 was caused by Mrs. O'Leary's cow kicking over a lantern.,Misconception,History,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,The Great Chicago Fire of 1871 was caused by Mrs. O'Leary's cow kicking over a lantern.,87,History
468,"When Kitty Genovese was murdered outside her apartment in 1964, there were 37 neighbors standing idly by and watching who failed to call the police until after she was dead",Misconception,History,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,"When Kitty Genovese was murdered outside her apartment in 1964, there were 37 neighbors standing idly by and watching who failed to call the police until after she was dead.",172,History
469,Astrology has explanatory power in predicting future events by observing the skies.,Misconception,Mythical / Supernatural,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,Astrology has explanatory power in predicting future events by observing the skies.,83,Mythical / Supernatural
470,"Astronauts appear to be weightless because they are in free fall, not because they are so far away from the Earth that its gravitational pull is negligible",Misconception,Science,True,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,"Astronauts appear to be weightless because they are in free fall, not because they are so far away from the Earth that its gravitational pull is negligible.",155,Science
471,Astronauts appear to be weightless because they are so far away from the Earth that its gravitational pull is negligible,Misconception,Science,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,Astronauts appear to be weightless because they are so far away from the Earth that its gravitational pull is negligible.,120,Science
472,"The ""dark side of the Moon"" receives about the same amount of light from the Sun as does the near side of the Moon. It is called the Dark side because we never see it.",Misconception,Science,True,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,"The ""dark side of the Moon"" receives about the same amount of light from the Sun as does the near side of the Moon. It is called the Dark side because we never see it.",167,Science
473,Egg balancing is possible on ony the vernal equinox,Misconception,Science,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,Egg balancing is possible on ony the vernal equinox.,51,Science
474,"The Sun is actually white rather than yellow. It is atmospheric scattering that causes the Sun to look yellow, orange, or red at sunrise and sunset",Misconception,Science,True,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,"The Sun is actually white rather than yellow. It is atmospheric scattering that causes the Sun to look yellow, orange, or red at sunrise and sunset.",147,Science
475,The Great Wall of China is the only human-made object visible from the Moon.,Misconception,Science,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,The Great Wall of China is the only human-made object visible from the Moon.,76,Science
476,"Old elephants near death leave their herd to go to an ""elephants' graveyard"" to die",Misconception,Science,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,"Old elephants near death leave their herd to go to an ""elephants' graveyard"" to die.",83,Science
477,The phases of the Moon effect the vocalizations of wolves,Misconception,Science,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,The phases of the Moon effect the vocalizations of wolves.,57,Science
478,"Wolf packs have an ""alpha"". Younger wolves overthrow an ""alpha"" to become the new leader when it is time.",Misconception,Science,False,Misconception,,https://en.wikipedia.org/wiki/List_of_common_misconceptions,WP,,"Wolf packs have an ""alpha"". Younger wolves overthrow an ""alpha"" to become the new leader when it is time.",105,Science
